valid_time,d2m,t2m,latitude,longitude
2023-02-16 09:00:00,280.37604,307.92252,16.100000000000797,79.49999999999977
2023-02-16 10:00:00,280.22864,307.8476,16.100000000000797,79.49999999999977
2023-02-16 11:00:00,280.26343,307.38626,16.100000000000797,79.49999999999977
2023-02-16 12:00:00,281.271,306.3354,16.100000000000797,79.49999999999977
2023-02-16 13:00:00,282.3391,303.9796,16.100000000000797,79.49999999999977
2023-02-16 14:00:00,284.41736,301.3734,16.100000000000797,79.49999999999977
2023-02-16 15:00:00,287.92358,299.02698,16.100000000000797,79.49999999999977
2023-02-16 16:00:00,290.18985,297.31708,16.100000000000797,79.49999999999977
2023-02-16 17:00:00,290.9068,296.22455,16.100000000000797,79.49999999999977
2023-02-16 18:00:00,291.02832,295.40335,16.100000000000797,79.49999999999977
2023-02-16 19:00:00,291.06073,294.78394,16.100000000000797,79.49999999999977
2023-02-16 20:00:00,290.98474,293.85648,16.100000000000797,79.49999999999977
2023-02-16 21:00:00,290.85577,293.0269,16.100000000000797,79.49999999999977
2023-02-16 22:00:00,290.65912,292.40305,16.100000000000797,79.49999999999977
2023-02-16 23:00:00,290.31894,291.9778,16.100000000000797,79.49999999999977
2023-02-17 00:00:00,290.06665,291.6737,16.100000000000797,79.49999999999977
2023-02-17 01:00:00,289.8513,291.3823,16.100000000000797,79.49999999999977
2023-02-17 02:00:00,290.44067,292.94815,16.100000000000797,79.49999999999977
2023-02-17 03:00:00,290.22415,296.97937,16.100000000000797,79.49999999999977
2023-02-17 04:00:00,287.73138,300.4371,16.100000000000797,79.49999999999977
2023-02-17 05:00:00,285.71762,303.12512,16.100000000000797,79.49999999999977
2023-02-17 06:00:00,284.94867,304.94507,16.100000000000797,79.49999999999977
2023-02-17 07:00:00,284.29736,306.21667,16.100000000000797,79.49999999999977
2023-02-17 08:00:00,283.84454,307.0078,16.100000000000797,79.49999999999977
2023-02-17 09:00:00,283.63647,307.37808,16.100000000000797,79.49999999999977
2023-02-17 10:00:00,283.57794,307.3725,16.100000000000797,79.49999999999977
2023-02-17 11:00:00,283.6493,306.979,16.100000000000797,79.49999999999977
2023-02-17 12:00:00,284.55283,305.8723,16.100000000000797,79.49999999999977
2023-02-17 13:00:00,286.89133,302.97626,16.100000000000797,79.49999999999977
2023-02-17 14:00:00,290.3532,300.12238,16.100000000000797,79.49999999999977
2023-02-17 15:00:00,291.9715,298.0104,16.100000000000797,79.49999999999977
2023-02-17 16:00:00,292.52322,296.75696,16.100000000000797,79.49999999999977
2023-02-17 17:00:00,292.73126,295.9593,16.100000000000797,79.49999999999977
2023-02-17 18:00:00,292.8487,295.29083,16.100000000000797,79.49999999999977
2023-02-17 19:00:00,292.52478,294.64044,16.100000000000797,79.49999999999977
2023-02-17 20:00:00,292.55573,293.96448,16.100000000000797,79.49999999999977
2023-02-17 21:00:00,292.2966,293.27466,16.100000000000797,79.49999999999977
2023-02-17 22:00:00,291.93762,292.79993,16.100000000000797,79.49999999999977
2023-02-17 23:00:00,291.58698,292.36975,16.100000000000797,79.49999999999977
2023-02-18 00:00:00,291.221,291.93622,16.100000000000797,79.49999999999977
2023-02-18 01:00:00,290.89886,291.61694,16.100000000000797,79.49999999999977
2023-02-18 02:00:00,291.57538,293.11887,16.100000000000797,79.49999999999977
2023-02-18 03:00:00,290.90268,296.83398,16.100000000000797,79.49999999999977
2023-02-18 04:00:00,289.80145,299.46722,16.100000000000797,79.49999999999977
2023-02-18 05:00:00,289.18195,301.56052,16.100000000000797,79.49999999999977
2023-02-18 06:00:00,288.88452,303.35748,16.100000000000797,79.49999999999977
2023-02-18 07:00:00,287.8154,305.05164,16.100000000000797,79.49999999999977
2023-02-18 08:00:00,287.24323,305.9484,16.100000000000797,79.49999999999977
2023-02-18 09:00:00,287.08054,306.31238,16.100000000000797,79.49999999999977
2023-02-18 10:00:00,286.85458,306.24213,16.100000000000797,79.49999999999977
2023-02-18 11:00:00,286.94827,305.8395,16.100000000000797,79.49999999999977
2023-02-18 12:00:00,287.6917,304.61316,16.100000000000797,79.49999999999977
2023-02-18 13:00:00,289.14758,302.14484,16.100000000000797,79.49999999999977
2023-02-18 14:00:00,290.12415,299.8366,16.100000000000797,79.49999999999977
2023-02-18 15:00:00,290.59357,298.23138,16.100000000000797,79.49999999999977
2023-02-18 16:00:00,290.95724,297.15396,16.100000000000797,79.49999999999977
2023-02-18 17:00:00,291.30426,296.3603,16.100000000000797,79.49999999999977
2023-02-18 18:00:00,291.60168,295.48386,16.100000000000797,79.49999999999977
2023-02-18 19:00:00,291.76904,294.54425,16.100000000000797,79.49999999999977
2023-02-18 20:00:00,291.85867,293.83435,16.100000000000797,79.49999999999977
2023-02-18 21:00:00,291.79007,293.16513,16.100000000000797,79.49999999999977
2023-02-18 22:00:00,291.49066,292.63672,16.100000000000797,79.49999999999977
2023-02-18 23:00:00,291.2229,292.24872,16.100000000000797,79.49999999999977
2023-02-19 00:00:00,290.98376,291.93173,16.100000000000797,79.49999999999977
2023-02-19 01:00:00,290.90613,291.84924,16.100000000000797,79.49999999999977
2023-02-19 02:00:00,291.61526,293.08014,16.100000000000797,79.49999999999977
2023-02-19 03:00:00,291.99518,297.00854,16.100000000000797,79.49999999999977
2023-02-19 04:00:00,290.79306,299.59772,16.100000000000797,79.49999999999977
2023-02-19 05:00:00,289.3454,301.84998,16.100000000000797,79.49999999999977
2023-02-19 06:00:00,288.2935,303.73584,16.100000000000797,79.49999999999977
2023-02-19 07:00:00,288.62717,304.80603,16.100000000000797,79.49999999999977
2023-02-19 08:00:00,288.1516,305.70932,16.100000000000797,79.49999999999977
2023-02-19 09:00:00,287.54474,306.18225,16.100000000000797,79.49999999999977
2023-02-19 10:00:00,287.2765,306.2163,16.100000000000797,79.49999999999977
2023-02-19 11:00:00,287.09717,305.97534,16.100000000000797,79.49999999999977
2023-02-19 12:00:00,287.16144,305.19473,16.100000000000797,79.49999999999977
2023-02-19 13:00:00,287.84717,303.29706,16.100000000000797,79.49999999999977
2023-02-19 14:00:00,288.96094,301.43372,16.100000000000797,79.49999999999977
2023-02-19 15:00:00,290.10944,299.74445,16.100000000000797,79.49999999999977
2023-02-19 16:00:00,290.4326,298.4566,16.100000000000797,79.49999999999977
2023-02-19 17:00:00,290.42963,297.55048,16.100000000000797,79.49999999999977
2023-02-19 18:00:00,290.33243,296.5171,16.100000000000797,79.49999999999977
2023-02-19 19:00:00,289.8138,295.3051,16.100000000000797,79.49999999999977
2023-02-19 20:00:00,289.62646,294.45438,16.100000000000797,79.49999999999977
2023-02-19 21:00:00,289.4242,293.78033,16.100000000000797,79.49999999999977
2023-02-19 22:00:00,289.19406,293.25024,16.100000000000797,79.49999999999977
2023-02-19 23:00:00,288.9135,292.80426,16.100000000000797,79.49999999999977
2023-02-20 00:00:00,288.5826,292.40228,16.100000000000797,79.49999999999977
2023-02-20 01:00:00,288.52933,292.11096,16.100000000000797,79.49999999999977
2023-02-20 02:00:00,288.89233,293.8316,16.100000000000797,79.49999999999977
2023-02-20 03:00:00,287.53244,298.7641,16.100000000000797,79.49999999999977
2023-02-20 04:00:00,285.81128,302.18158,16.100000000000797,79.49999999999977
2023-02-20 05:00:00,286.01578,304.2785,16.100000000000797,79.49999999999977
