valid_time,u10,v10,latitude,longitude
2022-10-03 14:00:00,1.6730957,-1.7603912,16.100000000000797,79.49999999999977
2022-10-03 15:00:00,1.6678772,-1.7487183,16.100000000000797,79.49999999999977
2022-10-03 16:00:00,1.5582733,-1.8145142,16.100000000000797,79.49999999999977
2022-10-03 17:00:00,1.689621,-1.4816132,16.100000000000797,79.49999999999977
2022-10-03 18:00:00,1.808136,-1.3197937,16.100000000000797,79.49999999999977
2022-10-03 19:00:00,2.209793,-1.2187195,16.100000000000797,79.49999999999977
2022-10-03 20:00:00,2.1087189,-1.8193359,16.100000000000797,79.49999999999977
2022-10-03 21:00:00,1.9755707,-1.6238708,16.100000000000797,79.49999999999977
2022-10-03 22:00:00,2.2290344,-1.530899,16.100000000000797,79.49999999999977
2022-10-03 23:00:00,2.0625305,-1.9140472,16.100000000000797,79.49999999999977
2022-10-04 00:00:00,1.9330444,-1.7953949,16.100000000000797,79.49999999999977
2022-10-04 01:00:00,2.1941833,-1.8018494,16.100000000000797,79.49999999999977
2022-10-04 02:00:00,2.2197418,-2.0333862,16.100000000000797,79.49999999999977
2022-10-04 03:00:00,2.2554932,-2.3073883,16.100000000000797,79.49999999999977
2022-10-04 04:00:00,2.389038,-2.8360748,16.100000000000797,79.49999999999977
2022-10-04 05:00:00,2.2406006,-3.6339264,16.100000000000797,79.49999999999977
2022-10-04 06:00:00,1.6806641,-4.192383,16.100000000000797,79.49999999999977
2022-10-04 07:00:00,2.0244904,-2.568634,16.100000000000797,79.49999999999977
2022-10-04 08:00:00,1.7116699,-2.2743683,16.100000000000797,79.49999999999977
2022-10-04 09:00:00,1.7953796,-2.509613,16.100000000000797,79.49999999999977
2022-10-04 10:00:00,1.5425568,-1.8950653,16.100000000000797,79.49999999999977
2022-10-04 11:00:00,1.1675873,-1.6631317,16.100000000000797,79.49999999999977
2022-10-04 12:00:00,1.039444,-1.4843597,16.100000000000797,79.49999999999977
2022-10-04 13:00:00,0.9232025,-1.2028809,16.100000000000797,79.49999999999977
2022-10-04 14:00:00,0.9321747,-0.8854523,16.100000000000797,79.49999999999977
2022-10-04 15:00:00,0.90304565,-0.8694458,16.100000000000797,79.49999999999977
2022-10-04 16:00:00,0.53404236,-1.113327,16.100000000000797,79.49999999999977
2022-10-04 17:00:00,0.23779297,-1.1126862,16.100000000000797,79.49999999999977
2022-10-04 18:00:00,0.28311157,-1.0298004,16.100000000000797,79.49999999999977
2022-10-04 19:00:00,0.7129822,-0.6270447,16.100000000000797,79.49999999999977
2022-10-04 20:00:00,1.0663757,-0.6042023,16.100000000000797,79.49999999999977
2022-10-04 21:00:00,1.1448822,-0.6544647,16.100000000000797,79.49999999999977
2022-10-04 22:00:00,1.0122223,-0.7120514,16.100000000000797,79.49999999999977
2022-10-04 23:00:00,0.9274292,-0.549469,16.100000000000797,79.49999999999977
2022-10-05 00:00:00,0.79829407,-0.4011078,16.100000000000797,79.49999999999977
2022-10-05 01:00:00,-0.26289368,-0.50523376,16.100000000000797,79.49999999999977
2022-10-05 02:00:00,-0.8061371,-0.6036377,16.100000000000797,79.49999999999977
2022-10-05 03:00:00,-1.1723938,-0.83399963,16.100000000000797,79.49999999999977
2022-10-05 04:00:00,-0.39468384,-1.4835262,16.100000000000797,79.49999999999977
2022-10-05 05:00:00,0.1346283,-1.9693022,16.100000000000797,79.49999999999977
2022-10-05 06:00:00,0.617218,-1.6913605,16.100000000000797,79.49999999999977
2022-10-05 07:00:00,0.342865,-1.6680298,16.100000000000797,79.49999999999977
2022-10-05 08:00:00,0.4572754,-0.66264343,16.100000000000797,79.49999999999977
2022-10-05 09:00:00,0.5034485,-1.2671509,16.100000000000797,79.49999999999977
2022-10-05 10:00:00,-0.06715393,-1.4328461,16.100000000000797,79.49999999999977
2022-10-05 11:00:00,-0.19509888,-1.0151215,16.100000000000797,79.49999999999977
2022-10-05 12:00:00,-0.8327637,-0.8205719,16.100000000000797,79.49999999999977
2022-10-05 13:00:00,-1.0250092,-1.1452484,16.100000000000797,79.49999999999977
2022-10-05 14:00:00,-0.78685,-1.4876251,16.100000000000797,79.49999999999977
2022-10-05 15:00:00,-0.6291199,-1.2852783,16.100000000000797,79.49999999999977
2022-10-05 16:00:00,-0.014816284,-1.0224609,16.100000000000797,79.49999999999977
2022-10-05 17:00:00,0.37756348,-1.1387787,16.100000000000797,79.49999999999977
2022-10-05 18:00:00,0.09088135,-0.92463684,16.100000000000797,79.49999999999977
2022-10-05 19:00:00,0.4521637,-0.6941376,16.100000000000797,79.49999999999977
2022-10-05 20:00:00,-0.07598877,-0.5814209,16.100000000000797,79.49999999999977
2022-10-05 21:00:00,-0.48361206,-0.73747253,16.100000000000797,79.49999999999977
2022-10-05 22:00:00,-0.5901489,-0.65634155,16.100000000000797,79.49999999999977
2022-10-05 23:00:00,-0.23632812,-0.58184814,16.100000000000797,79.49999999999977
2022-10-06 00:00:00,0.08325195,-0.52793884,16.100000000000797,79.49999999999977
2022-10-06 01:00:00,0.5875244,-0.81733704,16.100000000000797,79.49999999999977
2022-10-06 02:00:00,0.7669678,-1.0128784,16.100000000000797,79.49999999999977
2022-10-06 03:00:00,0.78338623,-1.195694,16.100000000000797,79.49999999999977
2022-10-06 04:00:00,0.6887207,-1.4261627,16.100000000000797,79.49999999999977
2022-10-06 05:00:00,0.4859314,-1.3016357,16.100000000000797,79.49999999999977
2022-10-06 06:00:00,0.6747589,-1.1020813,16.100000000000797,79.49999999999977
2022-10-06 07:00:00,0.9779663,0.031082153,16.100000000000797,79.49999999999977
2022-10-06 08:00:00,0.7438202,-0.44918823,16.100000000000797,79.49999999999977
2022-10-06 09:00:00,0.17077637,-0.36160278,16.100000000000797,79.49999999999977
2022-10-06 10:00:00,0.39982605,0.7031555,16.100000000000797,79.49999999999977
2022-10-06 11:00:00,0.4216919,1.5967712,16.100000000000797,79.49999999999977
2022-10-06 12:00:00,-0.1499176,1.160965,16.100000000000797,79.49999999999977
2022-10-06 13:00:00,-0.49134827,0.82432556,16.100000000000797,79.49999999999977
2022-10-06 14:00:00,-0.53967285,1.2329445,16.100000000000797,79.49999999999977
2022-10-06 15:00:00,-0.54849243,1.544302,16.100000000000797,79.49999999999977
2022-10-06 16:00:00,-0.5589447,1.8990021,16.100000000000797,79.49999999999977
2022-10-06 17:00:00,-0.018844604,2.3222656,16.100000000000797,79.49999999999977
2022-10-06 18:00:00,0.72309875,2.4824982,16.100000000000797,79.49999999999977
2022-10-06 19:00:00,-0.12521362,1.5136566,16.100000000000797,79.49999999999977
2022-10-06 20:00:00,-0.16192627,1.433258,16.100000000000797,79.49999999999977
2022-10-06 21:00:00,-0.22517395,1.3560638,16.100000000000797,79.49999999999977
2022-10-06 22:00:00,-0.1712799,1.3265991,16.100000000000797,79.49999999999977
2022-10-06 23:00:00,0.08857727,1.3365021,16.100000000000797,79.49999999999977
2022-10-07 00:00:00,0.18617249,1.3216705,16.100000000000797,79.49999999999977
2022-10-07 01:00:00,0.16073608,1.1939182,16.100000000000797,79.49999999999977
2022-10-07 02:00:00,0.25628662,1.2502441,16.100000000000797,79.49999999999977
2022-10-07 03:00:00,0.62701416,1.6128235,16.100000000000797,79.49999999999977
2022-10-07 04:00:00,0.45773315,1.7089691,16.100000000000797,79.49999999999977
2022-10-07 05:00:00,-0.305542,2.035946,16.100000000000797,79.49999999999977
2022-10-07 06:00:00,-0.6018524,2.4052677,16.100000000000797,79.49999999999977
2022-10-07 07:00:00,-0.520401,1.7812672,16.100000000000797,79.49999999999977
2022-10-07 08:00:00,-0.4851532,1.9148579,16.100000000000797,79.49999999999977
2022-10-07 09:00:00,-0.5506897,2.0940914,16.100000000000797,79.49999999999977
2022-10-07 10:00:00,-0.8516388,2.1885872,16.100000000000797,79.49999999999977
2022-10-07 11:00:00,-1.183075,2.0673838,16.100000000000797,79.49999999999977
2022-10-07 12:00:00,-1.4399109,1.3170824,16.100000000000797,79.49999999999977
2022-10-07 13:00:00,-1.0005646,1.4522371,16.100000000000797,79.49999999999977
2022-10-07 14:00:00,-0.76856995,1.4442263,16.100000000000797,79.49999999999977
2022-10-07 15:00:00,-0.5063782,1.112792,16.100000000000797,79.49999999999977
2022-10-07 16:00:00,-0.4451599,0.9392624,16.100000000000797,79.49999999999977
2022-10-07 17:00:00,-0.75419617,0.8742657,16.100000000000797,79.49999999999977
2022-10-07 18:00:00,-0.8339844,0.8526726,16.100000000000797,79.49999999999977
2022-10-07 19:00:00,-0.7756653,0.7953491,16.100000000000797,79.49999999999977
2022-10-07 20:00:00,-0.9005432,0.73454285,16.100000000000797,79.49999999999977
2022-10-07 21:00:00,-0.7848358,0.7030029,16.100000000000797,79.49999999999977
2022-10-07 22:00:00,-0.53486633,0.6922302,16.100000000000797,79.49999999999977
2022-10-07 23:00:00,-0.19281006,0.29986572,16.100000000000797,79.49999999999977
2022-10-08 00:00:00,-0.25402832,-0.16255188,16.100000000000797,79.49999999999977
2022-10-08 01:00:00,-0.43777466,-0.3582611,16.100000000000797,79.49999999999977
2022-10-08 02:00:00,-1.0224609,-0.17018127,16.100000000000797,79.49999999999977
2022-10-08 03:00:00,-1.4440918,0.05227661,16.100000000000797,79.49999999999977
2022-10-08 04:00:00,-1.4455566,0.3718567,16.100000000000797,79.49999999999977
2022-10-08 05:00:00,-1.6373138,0.53344727,16.100000000000797,79.49999999999977
2022-10-08 06:00:00,-1.6811218,0.59832764,16.100000000000797,79.49999999999977
2022-10-08 07:00:00,-1.7318573,-0.29167175,16.100000000000797,79.49999999999977
